,nama_motor,lokasi,harga,kapasitas_mesin,tahun,transmisi,kilometer,merk
3232,Suzuki Gsx R150,8,16900000.0,150,2017.0,4,5,4
3233,Suzuki Gsx R150,1,15500000.0,150,2017.0,4,4,4
3234,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3235,Suzuki Gsx 150 Bandit,1,18500000.0,150,2018.0,4,5,4
3236,Suzuki Gsx R150,2,17500000.0,150,2019.0,4,4,4
3237,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3238,Suzuki Satria Fu 150 Mfx,3,11850000.0,150,2017.0,4,5,4
3239,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3240,Suzuki Gsx 150 Bandit,1,18500000.0,150,2018.0,4,5,4
3241,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3242,Suzuki Satria Fu 150 Mfx,3,11850000.0,150,2017.0,4,5,4
3243,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3244,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3245,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3246,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3247,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,4,5,4
3248,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,4,4,4
3249,Yamaha Nmax Abs,2,24500000.0,155,2018.0,4,4,4
3250,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3251,Suzuki Gsx R150,6,15500000.0,150,2017.0,4,2,4
3252,Suzuki Gsx R150,2,17500000.0,150,2019.0,4,4,4
3253,Suzuki Gsx R150,1,15500000.0,150,2017.0,4,4,4
3254,Suzuki Gsx R150,2,17500000.0,150,2019.0,4,4,4
3255,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3256,Suzuki Gsx 150 Bandit,1,18500000.0,150,2018.0,4,5,4
3257,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,4,5,4
3258,Yamaha Nmax Abs,2,24500000.0,155,2018.0,4,4,4
3259,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3260,Suzuki Gsx R150,8,16900000.0,150,2017.0,4,5,4
3261,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3262,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3263,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3264,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,4,4,4
3265,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3266,Yamaha Nmax Abs,2,23500000.0,155,2018.0,4,4,4
3267,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3268,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3269,Suzuki Gsx R150,1,15500000.0,150,2017.0,4,4,4
3270,Suzuki Gsx R150,8,16900000.0,150,2017.0,4,5,4
3271,Suzuki Gsx R150,6,15500000.0,150,2017.0,4,2,4
3272,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,4,4,4
3273,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3274,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3275,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3276,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3277,Yamaha Nmax Abs,2,23500000.0,155,2018.0,4,4,4
3278,Suzuki Gsx R150,2,17500000.0,150,2019.0,4,4,4
3279,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3280,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3281,Suzuki Satria F 150,7,12500000.0,150,2017.0,4,4,4
3282,Yamaha Nmax Abs,1,23500000.0,125,2019.0,4,5,4
3283,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,4,5,4
3284,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,4,4,4
3285,Suzuki Satria F 150,7,12500000.0,150,2017.0,4,4,4
3286,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3287,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3288,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,4,5,4
3289,Yamaha Nmax Abs,2,24500000.0,155,2018.0,4,4,4
3290,Yamaha Nmax Abs,2,23500000.0,155,2018.0,4,4,4
3291,Suzuki Gsx R150,4,16500000.0,150,2018.0,4,3,4
3292,Yamaha Nmax Abs,2,24500000.0,155,2018.0,4,4,4
3293,Yamaha Nmax Abs,1,24500000.0,125,2018.0,4,4,4
3294,Suzuki Gsx R150,6,15500000.0,150,2017.0,4,2,4
3295,Yamaha Aerox 155 Vva,2,24500000.0,125,2019.0,4,5,4
3296,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3297,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,4,4,4
3298,Suzuki Gsx 150 Bandit,1,18500000.0,150,2018.0,4,5,4
3299,Suzuki Satria F 150,7,12500000.0,150,2017.0,4,4,4
3300,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3301,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3302,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3303,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3304,Yamaha Nmax Abs,1,23500000.0,125,2019.0,4,5,4
3305,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3306,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3307,Yamaha Nmax Abs,1,24500000.0,125,2018.0,4,4,4
3308,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3309,Suzuki Satria Fu 150 Mfx,3,11850000.0,150,2017.0,4,5,4
3310,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3311,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3312,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3313,Yamaha Nmax Abs,2,24500000.0,155,2018.0,4,4,4
3314,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3315,Suzuki Gsx 150 Bandit,1,18500000.0,150,2018.0,4,5,4
3316,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3317,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3318,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3319,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3320,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3321,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3322,Yamaha Nmax Abs,1,23500000.0,125,2019.0,4,5,4
3323,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3324,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3325,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3326,Yamaha Nmax Abs,2,23500000.0,155,2018.0,4,4,4
3327,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,4,4,4
3328,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3329,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3330,Suzuki Satria F 150,7,12500000.0,150,2017.0,4,4,4
3331,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3332,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3333,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3334,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3335,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3336,Suzuki Gsx R150,2,17500000.0,150,2019.0,4,4,4
3337,Suzuki Gsx 150 Bandit,1,18500000.0,150,2018.0,4,5,4
3338,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3339,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3340,Suzuki Gsx R150,4,16500000.0,150,2018.0,4,3,4
3341,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3342,Suzuki Satria F 150,7,12500000.0,150,2017.0,4,4,4
3343,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3344,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3345,Yamaha Nmax Abs,1,23500000.0,125,2019.0,4,5,4
3346,Suzuki Gsx R150,4,16500000.0,150,2018.0,4,3,4
3347,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3348,Suzuki Gsx R150,1,15500000.0,150,2017.0,4,4,4
3349,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3350,Yamaha Nmax Abs,1,23500000.0,125,2019.0,4,5,4
3351,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3352,Suzuki Gsx R150,1,15500000.0,150,2017.0,4,4,4
3353,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3354,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3355,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3356,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3357,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3358,Suzuki Gsx R150,4,16500000.0,150,2018.0,4,3,4
3359,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3360,Yamaha Aerox 155 Vva,2,24500000.0,125,2019.0,4,5,4
3361,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3362,Suzuki Gsx R150,4,16500000.0,150,2018.0,4,3,4
3363,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3364,Suzuki Gsx R150,4,16500000.0,150,2018.0,4,3,4
3365,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3366,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3367,Suzuki Gsx R150,8,16900000.0,150,2017.0,4,5,4
3368,Yamaha Nmax Abs,1,23500000.0,125,2019.0,4,5,4
3369,Yamaha Aerox 155 Vva,2,24500000.0,125,2019.0,4,5,4
3370,Suzuki Gsx R150,1,15500000.0,150,2017.0,4,4,4
3371,Suzuki Gsx R150,4,16500000.0,150,2018.0,4,3,4
3372,Suzuki Gsx R150,8,16900000.0,150,2017.0,4,5,4
3373,Suzuki Gsx R150,1,15500000.0,150,2017.0,4,4,4
3374,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3375,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3376,Suzuki Satria F 150,7,12500000.0,150,2017.0,4,4,4
3377,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3378,Suzuki Gsx R150,6,15500000.0,150,2017.0,4,2,4
3379,Suzuki Gsx 150 Bandit,1,18500000.0,150,2018.0,4,5,4
3380,Yamaha Nmax Abs,2,23500000.0,155,2018.0,4,4,4
3381,Yamaha Nmax Abs,1,23500000.0,125,2019.0,4,5,4
3382,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,4,5,4
3383,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3384,Suzuki Satria F 150,7,12500000.0,150,2017.0,4,4,4
3385,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3386,Yamaha Aerox 155 Vva,2,24500000.0,125,2019.0,4,5,4
3387,Suzuki Satria Fu 150 Mfx,3,11850000.0,150,2017.0,4,5,4
3388,Suzuki Gsx 150 Bandit,1,18500000.0,150,2018.0,4,5,4
3389,Suzuki Gsx 150 Bandit,1,18500000.0,150,2018.0,4,5,4
3390,Suzuki Satria F 150,7,12500000.0,150,2017.0,4,4,4
3391,Suzuki Gsx R150,6,15500000.0,150,2017.0,4,2,4
3392,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,4,5,4
3393,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3394,Yamaha Nmax Abs,2,23500000.0,155,2018.0,4,4,4
3395,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3396,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,4,4,4
3397,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3398,Suzuki Gsx R150,2,17500000.0,150,2019.0,4,4,4
3399,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,4,5,4
3400,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3401,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3402,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,4,4,4
3403,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3404,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3405,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3406,Suzuki Gsx R150,4,16500000.0,150,2018.0,4,3,4
3407,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3408,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3409,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3410,Suzuki Gsx R150,1,15500000.0,150,2017.0,4,4,4
3411,Yamaha Nmax Abs,1,23500000.0,125,2019.0,4,5,4
3412,Yamaha Aerox 155 Vva,2,24500000.0,125,2019.0,4,5,4
3413,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,4,5,4
3414,Suzuki Gsx 150 Bandit,1,18500000.0,150,2018.0,4,5,4
3415,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3416,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3417,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3418,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3419,Yamaha Nmax Abs,1,24500000.0,125,2018.0,4,4,4
3420,Yamaha Nmax Abs,2,23500000.0,155,2018.0,4,4,4
3421,Yamaha Nmax Abs,2,24500000.0,155,2018.0,4,4,4
3422,Yamaha Nmax Abs,2,23500000.0,155,2018.0,4,4,4
3423,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3424,Yamaha Nmax Abs,2,23500000.0,155,2018.0,4,4,4
3425,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3426,Suzuki Gsx R150,2,17500000.0,150,2019.0,4,4,4
3427,Yamaha Nmax Abs,1,24500000.0,125,2018.0,4,4,4
3428,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3429,Suzuki Gsx 150 Bandit,1,18500000.0,150,2018.0,4,5,4
3430,Yamaha Nmax Abs,1,24500000.0,125,2018.0,4,4,4
3431,Suzuki Gsx R150,8,16900000.0,150,2017.0,4,5,4
3432,Yamaha Nmax Abs,1,24500000.0,125,2018.0,4,4,4
3433,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3434,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3435,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,4,4,4
3436,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3437,Suzuki Gsx R150,2,17500000.0,150,2019.0,4,4,4
3438,Yamaha Nmax Abs,2,23500000.0,155,2018.0,4,4,4
3439,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3440,Yamaha Nmax Abs,2,24500000.0,155,2018.0,4,4,4
3441,Suzuki Gsx R150,2,17500000.0,150,2019.0,4,4,4
3442,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,4,5,4
3443,Suzuki Satria F 150,7,12500000.0,150,2017.0,4,4,4
3444,Suzuki Gsx R150,8,16900000.0,150,2017.0,4,5,4
3445,Yamaha Nmax Abs,1,23500000.0,125,2019.0,4,5,4
3446,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3447,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3448,Yamaha Aerox 155 Vva,2,24500000.0,125,2019.0,4,5,4
3449,Suzuki Satria F 150,7,12500000.0,150,2017.0,4,4,4
3450,Suzuki Satria Fu 150 Mfx,3,11850000.0,150,2017.0,4,5,4
3451,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3452,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,4,4,4
3453,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3454,Yamaha Nmax Abs,2,23500000.0,155,2018.0,4,4,4
3455,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3456,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3457,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3458,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3459,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,4,5,4
3460,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3461,Suzuki Satria Fu 150 Mfx,3,11850000.0,150,2017.0,4,5,4
3462,Suzuki Satria F 150,7,12500000.0,150,2017.0,4,4,4
3463,Yamaha Nmax Abs,2,24500000.0,155,2018.0,4,4,4
3464,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3465,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3466,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,4,4,4
3467,Yamaha Nmax Abs,2,24500000.0,155,2018.0,4,4,4
3468,Yamaha Nmax Abs,1,24500000.0,125,2018.0,4,4,4
3469,Suzuki Satria F 150,7,12500000.0,150,2017.0,4,4,4
3470,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3471,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3472,Suzuki Gsx R150,2,17500000.0,150,2019.0,4,4,4
3473,Suzuki Gsx R150,6,15500000.0,150,2017.0,4,2,4
3474,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3475,Suzuki Gsx R150,1,15500000.0,150,2017.0,4,4,4
3476,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3477,Yamaha Nmax Abs,2,24500000.0,155,2018.0,4,4,4
3478,Yamaha Nmax Abs,1,23500000.0,125,2019.0,4,5,4
3479,Yamaha Aerox 155 Vva,2,24500000.0,125,2019.0,4,5,4
3480,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3481,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3482,Suzuki Gsx R150,8,16900000.0,150,2017.0,4,5,4
3483,Yamaha Nmax Abs,1,23500000.0,125,2019.0,4,5,4
3484,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3485,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3486,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3487,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3488,Suzuki Gsx R150,2,17500000.0,150,2019.0,4,4,4
3489,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3490,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3491,Suzuki Gsx R150,2,17500000.0,150,2019.0,4,4,4
3492,Suzuki Gsx R150,1,15500000.0,150,2017.0,4,4,4
3493,Suzuki Gsx R150,4,16500000.0,150,2018.0,4,3,4
3494,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,4,4,4
3495,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3496,Suzuki Gsx R150,6,15500000.0,150,2017.0,4,2,4
3497,Suzuki Gsx R150,4,16500000.0,150,2018.0,4,3,4
3498,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3499,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,4,4,4
3500,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3501,Yamaha Nmax Abs,2,24500000.0,155,2018.0,4,4,4
3502,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,4,5,4
3503,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3504,Suzuki Gsx R150,2,17500000.0,150,2019.0,4,4,4
3505,Suzuki Gsx R150,6,15500000.0,150,2017.0,4,2,4
3506,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3507,Yamaha Nmax Abs,2,24500000.0,155,2018.0,4,4,4
3508,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,4,4,4
3509,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3510,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,4,4,4
3511,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,4,5,4
3512,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3513,Suzuki Gsx R150,2,17500000.0,150,2019.0,4,4,4
3514,Yamaha Nmax Abs,2,24500000.0,155,2018.0,4,4,4
3515,Yamaha Nmax Abs,2,23500000.0,155,2018.0,4,4,4
3516,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3517,Yamaha Nmax Abs,1,23500000.0,125,2019.0,4,5,4
3518,Suzuki Gsx R150,1,15500000.0,150,2017.0,4,4,4
3519,Yamaha Nmax Abs,1,24500000.0,125,2018.0,4,4,4
3520,Yamaha Nmax Abs,1,24500000.0,125,2018.0,4,4,4
3521,Suzuki Gsx R150,6,15500000.0,150,2017.0,4,2,4
3522,Suzuki Gsx R150,6,15500000.0,150,2017.0,4,2,4
3523,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3524,Suzuki Gsx R150,4,16500000.0,150,2018.0,4,3,4
3525,Suzuki Satria F 150,7,12500000.0,150,2017.0,4,4,4
3526,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3527,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3528,Suzuki Gsx R150,4,16500000.0,150,2018.0,4,3,4
3529,Suzuki Gsx R150,6,15500000.0,150,2017.0,4,2,4
3530,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3531,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3532,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,4,4,4
3533,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3534,Yamaha Nmax Abs,1,23500000.0,125,2019.0,4,5,4
3535,Suzuki Satria F 150,7,12500000.0,150,2017.0,4,4,4
3536,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3537,Suzuki Gsx R150,8,16900000.0,150,2017.0,4,5,4
3538,Yamaha Nmax Abs,1,23500000.0,125,2019.0,4,5,4
3539,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3540,Suzuki Gsx R150,4,16500000.0,150,2018.0,4,3,4
3541,Suzuki Satria F 150,7,12500000.0,150,2017.0,4,4,4
3542,Yamaha Nmax Abs,1,24500000.0,125,2018.0,4,4,4
3543,Yamaha Aerox 155 Vva,2,24500000.0,125,2019.0,4,5,4
3544,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3545,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3546,Suzuki Gsx R150,2,17500000.0,150,2019.0,4,4,4
3547,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,4,4,4
3548,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3549,Suzuki Gsx R150,1,15500000.0,150,2017.0,4,4,4
3550,Yamaha Nmax Abs,1,24500000.0,125,2018.0,4,4,4
3551,Yamaha Nmax Abs,1,24500000.0,125,2018.0,4,4,4
3552,Yamaha Nmax Abs,2,24500000.0,155,2018.0,4,4,4
3553,Suzuki Gsx R150,8,16900000.0,150,2017.0,4,5,4
3554,Suzuki Gsx 150 Bandit,1,18500000.0,150,2018.0,4,5,4
3555,Suzuki Gsx R150,4,16500000.0,150,2018.0,4,3,4
3556,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3557,Suzuki Gsx R150,8,16900000.0,150,2017.0,4,5,4
3558,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3559,Suzuki Gsx R150,8,16900000.0,150,2017.0,4,5,4
3560,Suzuki Gsx R150,8,16900000.0,150,2017.0,4,5,4
3561,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3562,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3563,Suzuki Gsx R150,8,16900000.0,150,2017.0,4,5,4
3564,Yamaha Nmax Abs,2,24500000.0,125,2018.0,4,5,4
3565,Yamaha Nmax Abs,2,24500000.0,155,2018.0,4,4,4
3566,Yamaha Nmax Abs,1,24500000.0,125,2018.0,4,4,4
3567,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,4,5,4
3568,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3569,Yamaha Nmax Abs,1,23500000.0,125,2019.0,4,5,4
3570,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,4,5,4
3571,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,4,4,4
3572,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3573,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3574,Suzuki Satria Fu 150,3,10500000.0,150,2015.0,4,5,4
3575,Suzuki Gsx 150 Bandit,1,18500000.0,150,2018.0,4,5,4
3576,Suzuki Satria Fu 150 Mfx,3,11850000.0,150,2017.0,4,5,4
3577,Suzuki Gsx R150,2,17500000.0,150,2019.0,4,4,4
3578,Suzuki Satria F150 Fighter,1,9850000.0,150,2015.0,4,5,4
3579,Suzuki Gsx R150,4,16500000.0,150,2018.0,4,3,4
3580,Suzuki Satria F 150,7,12500000.0,150,2017.0,4,4,4
3581,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
3582,Yamaha Nmax Abs,1,23500000.0,125,2019.0,4,5,4
3583,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3584,Yamaha Nmax Abs,1,23500000.0,125,2019.0,4,5,4
3585,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3586,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,4,5,4
3587,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3588,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3589,Suzuki Gsx R150,2,17500000.0,150,2019.0,4,4,4
3590,Suzuki Gsx R150,4,16500000.0,150,2018.0,4,3,4
3591,Suzuki Gsx R150,4,16500000.0,150,2018.0,4,3,4
3592,Suzuki Gsx R150,2,23500000.0,150,2021.0,4,2,4
3593,Yamaha Nmax Abs,2,24500000.0,155,2018.0,4,4,4
3594,Suzuki Gsx R150,1,18500000.0,150,2018.0,4,5,4
3595,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,4,5,4
3596,Suzuki Satria F 150,7,12500000.0,150,2017.0,4,4,4
3597,Yamaha Nmax Abs,2,24500000.0,155,2018.0,4,4,4
3598,Suzuki Gsx R150,1,15500000.0,150,2017.0,4,4,4
3599,Yamaha Nmax Abs,2,23500000.0,155,2018.0,4,4,4
3600,Yamaha Nmax Abs,1,23500000.0,125,2019.0,4,5,4
3601,Yamaha Nmax Abs,1,24500000.0,125,2018.0,4,4,4
3602,Yamaha Aerox 155 Vva,1,24500000.0,125,2019.0,4,4,4
